discipline_title,event_title,slug_game,participant_type,medal_type,rank_position,country_name,country_code,NOC,Medal,Year
Boxing,7257  7938kg lightheavyweight men,los-angeles-1932,Athlete,GOLD,1,South Africa,ZA,RSA,1,1932
Boxing,7257  7938kg lightheavyweight men,los-angeles-1932,Athlete,SILVER,2,Italy,IT,ITA,1,1932
Boxing,7257  7938kg lightheavyweight men,los-angeles-1932,Athlete,BRONZE,3,Denmark,DK,DEN,1,1932
Boxing,508  54kg bantamweight men,los-angeles-1932,Athlete,GOLD,1,Canada,CA,CAN,1,1932
Boxing,508  54kg bantamweight men,los-angeles-1932,Athlete,SILVER,2,Germany,DE,GER,1,1932
Boxing,508  54kg bantamweight men,los-angeles-1932,Athlete,BRONZE,3,Philippines,PH,PHI,1,1932
Boxing,54  5715kg featherweight men,los-angeles-1932,Athlete,GOLD,1,Argentina,AR,ARG,1,1932
Boxing,54  5715kg featherweight men,los-angeles-1932,Athlete,SILVER,2,Germany,DE,GER,1,1932
Boxing,54  5715kg featherweight men,los-angeles-1932,Athlete,BRONZE,3,Sweden,SE,SWE,1,1932
Boxing,5715  6124kg lightweight men,los-angeles-1932,Athlete,GOLD,1,South Africa,ZA,RSA,1,1932
Boxing,5715  6124kg lightweight men,los-angeles-1932,Athlete,SILVER,2,Sweden,SE,SWE,1,1932
Boxing,5715  6124kg lightweight men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Weightlifting,67.5-75kg middleweight men,los-angeles-1932,Athlete,GOLD,1,Germany,DE,GER,1,1932
Weightlifting,67.5-75kg middleweight men,los-angeles-1932,Athlete,SILVER,2,Italy,IT,ITA,1,1932
Weightlifting,67.5-75kg middleweight men,los-angeles-1932,Athlete,BRONZE,3,Austria,AT,AUT,1,1932
Weightlifting,75-82.5kg total lightheavyweight men,los-angeles-1932,Athlete,GOLD,1,France,FR,FRA,1,1932
Weightlifting,75-82.5kg total lightheavyweight men,los-angeles-1932,Athlete,SILVER,2,Denmark,DK,DEN,1,1932
Weightlifting,75-82.5kg total lightheavyweight men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Weightlifting,60kg featherweight men,los-angeles-1932,Athlete,GOLD,1,France,FR,FRA,1,1932
Weightlifting,60kg featherweight men,los-angeles-1932,Athlete,SILVER,2,Germany,DE,GER,1,1932
Weightlifting,60kg featherweight men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Weightlifting,60-67.5kg lightweight men,los-angeles-1932,Athlete,GOLD,1,France,FR,FRA,1,1932
Weightlifting,60-67.5kg lightweight men,los-angeles-1932,Athlete,SILVER,2,Austria,AT,AUT,1,1932
Weightlifting,60-67.5kg lightweight men,los-angeles-1932,Athlete,BRONZE,3,Italy,IT,ITA,1,1932
Weightlifting,82.5kg heavyweight men,los-angeles-1932,Athlete,GOLD,1,Czechoslovakia,,TCH,1,1932
Weightlifting,82.5kg heavyweight men,los-angeles-1932,Athlete,SILVER,2,Czechoslovakia,,TCH,1,1932
Weightlifting,82.5kg heavyweight men,los-angeles-1932,Athlete,BRONZE,3,Germany,DE,GER,1,1932
Athletics,long jump men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,long jump men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,long jump men,los-angeles-1932,Athlete,BRONZE,3,Japan,JP,JPN,1,1932
Athletics,5000m men,los-angeles-1932,Athlete,GOLD,1,Finland,FI,FIN,1,1932
Athletics,5000m men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,5000m men,los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Athletics,110m hurdles men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,110m hurdles men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,110m hurdles men,los-angeles-1932,Athlete,BRONZE,3,Great Britain,GB,GBR,1,1932
Athletics,hammer throw men,los-angeles-1932,Athlete,GOLD,1,Ireland,IE,IRL,1,1932
Athletics,hammer throw men,los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
Athletics,hammer throw men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Athletics,4x400m relay men,los-angeles-1932,GameTeam,GOLD,1,United States of America,US,USA,1,1932
Athletics,4x400m relay men,los-angeles-1932,GameTeam,SILVER,2,Great Britain,GB,GBR,1,1932
Athletics,4x400m relay men,los-angeles-1932,GameTeam,BRONZE,3,Canada,CA,CAN,1,1932
Athletics,1500m men,los-angeles-1932,Athlete,GOLD,1,Italy,IT,ITA,1,1932
Athletics,1500m men,los-angeles-1932,Athlete,SILVER,2,Great Britain,GB,GBR,1,1932
Athletics,1500m men,los-angeles-1932,Athlete,BRONZE,3,Canada,CA,CAN,1,1932
Athletics,50km walk men,los-angeles-1932,Athlete,GOLD,1,Great Britain,GB,GBR,1,1932
Athletics,50km walk men,los-angeles-1932,Athlete,SILVER,2,Latvia,,LAT,1,1932
Athletics,50km walk men,los-angeles-1932,Athlete,BRONZE,3,Italy,IT,ITA,1,1932
Athletics,400m hurdles men,los-angeles-1932,Athlete,GOLD,1,Ireland,IE,IRL,1,1932
Athletics,400m hurdles men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,400m hurdles men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Athletics,high jump women,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,high jump women,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,high jump women,los-angeles-1932,Athlete,BRONZE,3,Canada,CA,CAN,1,1932
Athletics,high jump men,los-angeles-1932,Athlete,GOLD,1,Canada,CA,CAN,1,1932
Athletics,high jump men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,high jump men,los-angeles-1932,Athlete,BRONZE,3,Philippines,PH,PHI,1,1932
Athletics,pole vault men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,pole vault men,los-angeles-1932,Athlete,SILVER,2,Japan,JP,JPN,1,1932
Athletics,pole vault men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Athletics,3000m steeplechase men,los-angeles-1932,Athlete,GOLD,1,Finland,FI,FIN,1,1932
Athletics,3000m steeplechase men,los-angeles-1932,Athlete,SILVER,2,Great Britain,GB,GBR,1,1932
Athletics,3000m steeplechase men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Athletics,800m men,los-angeles-1932,Athlete,GOLD,1,Great Britain,GB,GBR,1,1932
Athletics,800m men,los-angeles-1932,Athlete,SILVER,2,Canada,CA,CAN,1,1932
Athletics,800m men,los-angeles-1932,Athlete,BRONZE,3,Canada,CA,CAN,1,1932
Athletics,marathon men,los-angeles-1932,Athlete,GOLD,1,Argentina,AR,ARG,1,1932
Athletics,marathon men,los-angeles-1932,Athlete,SILVER,2,Great Britain,GB,GBR,1,1932
Athletics,marathon men,los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Athletics,100m women,los-angeles-1932,Athlete,GOLD,1,Poland,PL,POL,1,1932
Athletics,100m women,los-angeles-1932,Athlete,SILVER,2,Canada,CA,CAN,1,1932
Athletics,100m women,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Athletics,4x100m relay men,los-angeles-1932,GameTeam,GOLD,1,United States of America,US,USA,1,1932
Athletics,4x100m relay men,los-angeles-1932,GameTeam,SILVER,2,Germany,DE,GER,1,1932
Athletics,4x100m relay men,los-angeles-1932,GameTeam,BRONZE,3,Italy,IT,ITA,1,1932
Athletics,discus throw women,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,discus throw women,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,discus throw women,los-angeles-1932,Athlete,BRONZE,3,Poland,PL,POL,1,1932
Athletics,100m men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,100m men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,100m men,los-angeles-1932,Athlete,BRONZE,3,Germany,DE,GER,1,1932
Athletics,decathlon men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,decathlon men,los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
Athletics,decathlon men,los-angeles-1932,Athlete,BRONZE,3,Germany,DE,GER,1,1932
Athletics,javelin throw men,los-angeles-1932,Athlete,GOLD,1,Finland,FI,FIN,1,1932
Athletics,javelin throw men,los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
Athletics,javelin throw men,los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Athletics,javelin throw women,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,javelin throw women,los-angeles-1932,Athlete,SILVER,2,Germany,DE,GER,1,1932
Athletics,javelin throw women,los-angeles-1932,Athlete,BRONZE,3,Germany,DE,GER,1,1932
Athletics,triple jump men,los-angeles-1932,Athlete,GOLD,1,Japan,JP,JPN,1,1932
Athletics,triple jump men,los-angeles-1932,Athlete,SILVER,2,Sweden,SE,SWE,1,1932
Athletics,triple jump men,los-angeles-1932,Athlete,BRONZE,3,Japan,JP,JPN,1,1932
Athletics,4x100m relay women,los-angeles-1932,GameTeam,GOLD,1,United States of America,US,USA,1,1932
Athletics,4x100m relay women,los-angeles-1932,GameTeam,SILVER,2,Canada,CA,CAN,1,1932
Athletics,4x100m relay women,los-angeles-1932,GameTeam,BRONZE,3,Great Britain,GB,GBR,1,1932
Athletics,400m men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,400m men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,400m men,los-angeles-1932,Athlete,BRONZE,3,Canada,CA,CAN,1,1932
Athletics,10000m men,los-angeles-1932,Athlete,GOLD,1,Poland,PL,POL,1,1932
Athletics,10000m men,los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
Athletics,10000m men,los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Athletics,shot put men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,shot put men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,shot put men,los-angeles-1932,Athlete,BRONZE,3,Czechoslovakia,,TCH,1,1932
Athletics,200m men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,200m men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,200m men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Athletics,discus throw men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,discus throw men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,discus throw men,los-angeles-1932,Athlete,BRONZE,3,France,FR,FRA,1,1932
Athletics,80m hurdles women,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Athletics,80m hurdles women,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Athletics,80m hurdles women,los-angeles-1932,Athlete,BRONZE,3,South Africa,ZA,RSA,1,1932
Artistic Gymnastics,vault men,los-angeles-1932,Athlete,GOLD,1,Italy,IT,ITA,1,1932
Artistic Gymnastics,vault men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Artistic Gymnastics,vault men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Artistic Gymnastics,rope climbing men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Artistic Gymnastics,rope climbing men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Artistic Gymnastics,rope climbing men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Artistic Gymnastics,horizontal bar men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Artistic Gymnastics,horizontal bar men,los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
Artistic Gymnastics,horizontal bar men,los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Artistic Gymnastics,team competition men,los-angeles-1932,GameTeam,GOLD,1,Italy,IT,ITA,1,1932
Artistic Gymnastics,team competition men,los-angeles-1932,GameTeam,SILVER,2,United States of America,US,USA,1,1932
Artistic Gymnastics,team competition men,los-angeles-1932,GameTeam,BRONZE,3,Finland,FI,FIN,1,1932
Artistic Gymnastics,individual all-round men,los-angeles-1932,Athlete,GOLD,1,Italy,IT,ITA,1,1932
Artistic Gymnastics,individual all-round men,los-angeles-1932,Athlete,SILVER,2,Hungary,HU,HUN,1,1932
Artistic Gymnastics,individual all-round men,los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Artistic Gymnastics,rings men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Artistic Gymnastics,rings men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Artistic Gymnastics,rings men,los-angeles-1932,Athlete,BRONZE,3,Italy,IT,ITA,1,1932
Artistic Gymnastics,indian clubs men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Artistic Gymnastics,indian clubs men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Artistic Gymnastics,indian clubs men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Artistic Gymnastics,floor exercises men,los-angeles-1932,Athlete,GOLD,1,Hungary,HU,HUN,1,1932
Artistic Gymnastics,floor exercises men,los-angeles-1932,Athlete,SILVER,2,Switzerland,CH,SUI,1,1932
Artistic Gymnastics,floor exercises men,los-angeles-1932,Athlete,BRONZE,3,Italy,IT,ITA,1,1932
Artistic Gymnastics,parallel bars men,los-angeles-1932,Athlete,GOLD,1,Italy,IT,ITA,1,1932
Artistic Gymnastics,parallel bars men,los-angeles-1932,Athlete,SILVER,2,Hungary,HU,HUN,1,1932
Artistic Gymnastics,parallel bars men,los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Artistic Gymnastics,tumbling men,los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Artistic Gymnastics,tumbling men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Artistic Gymnastics,tumbling men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Artistic Gymnastics,pommel horse men,los-angeles-1932,Athlete,GOLD,1,Hungary,HU,HUN,1,1932
Artistic Gymnastics,pommel horse men,los-angeles-1932,Athlete,SILVER,2,Italy,IT,ITA,1,1932
Artistic Gymnastics,pommel horse men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Equestrian Jumping,individual mixed,los-angeles-1932,Athlete,GOLD,1,Japan,JP,JPN,1,1932
Equestrian Jumping,individual mixed,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Equestrian Jumping,individual mixed,los-angeles-1932,Athlete,BRONZE,3,Sweden,SE,SWE,1,1932
Modern Pentathlon,Individual competition men,los-angeles-1932,Athlete,GOLD,1,Sweden,SE,SWE,1,1932
Modern Pentathlon,Individual competition men,los-angeles-1932,Athlete,SILVER,2,Sweden,SE,SWE,1,1932
Modern Pentathlon,Individual competition men,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Hockey,hockey men,los-angeles-1932,GameTeam,GOLD,1,India,IN,IND,1,1932
Hockey,hockey men,los-angeles-1932,GameTeam,SILVER,2,Japan,JP,JPN,1,1932
Hockey,hockey men,los-angeles-1932,GameTeam,BRONZE,3,United States of America,US,USA,1,1932
Cycling Road,team time trial men,los-angeles-1932,GameTeam,GOLD,1,Italy,IT,ITA,1,1932
Cycling Road,team time trial men,los-angeles-1932,GameTeam,SILVER,2,Denmark,DK,DEN,1,1932
Cycling Road,team time trial men,los-angeles-1932,GameTeam,BRONZE,3,Sweden,SE,SWE,1,1932
Cycling Road,individual time trial men,los-angeles-1932,Athlete,GOLD,1,Italy,IT,ITA,1,1932
Cycling Road,individual time trial men,los-angeles-1932,Athlete,SILVER,2,Italy,IT,ITA,1,1932
Cycling Road,individual time trial men,los-angeles-1932,Athlete,BRONZE,3,Sweden,SE,SWE,1,1932
Rowing,eight with coxswain 8 men,los-angeles-1932,GameTeam,GOLD,1,United States of America,US,USA,1,1932
Rowing,eight with coxswain 8 men,los-angeles-1932,GameTeam,SILVER,2,Italy,IT,ITA,1,1932
Rowing,eight with coxswain 8 men,los-angeles-1932,GameTeam,BRONZE,3,Canada,CA,CAN,1,1932
Rowing,four-oared shell with coxswain men,los-angeles-1932,GameTeam,GOLD,1,Germany,DE,GER,1,1932
Rowing,four-oared shell with coxswain men,los-angeles-1932,GameTeam,SILVER,2,Italy,IT,ITA,1,1932
Rowing,four-oared shell with coxswain men,los-angeles-1932,GameTeam,BRONZE,3,Poland,PL,POL,1,1932
Rowing,pair-oared shell with coxswain men,los-angeles-1932,GameTeam,GOLD,1,United States of America,US,USA,1,1932
Rowing,pair-oared shell with coxswain men,los-angeles-1932,GameTeam,SILVER,2,Poland,PL,POL,1,1932
Rowing,pair-oared shell with coxswain men,los-angeles-1932,GameTeam,BRONZE,3,France,FR,FRA,1,1932
Rowing,single sculls 1x men,los-angeles-1932,Athlete,GOLD,1,Australia,AU,AUS,1,1932
Rowing,single sculls 1x men,los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Rowing,single sculls 1x men,los-angeles-1932,Athlete,BRONZE,3,Uruguay,UY,URU,1,1932
Rowing,double sculls 2x men,los-angeles-1932,GameTeam,GOLD,1,United States of America,US,USA,1,1932
Rowing,double sculls 2x men,los-angeles-1932,GameTeam,SILVER,2,Germany,DE,GER,1,1932
Rowing,double sculls 2x men,los-angeles-1932,GameTeam,BRONZE,3,Canada,CA,CAN,1,1932
Rowing,four without coxswain 4 men,los-angeles-1932,GameTeam,GOLD,1,Great Britain,GB,GBR,1,1932
Rowing,four without coxswain 4 men,los-angeles-1932,GameTeam,SILVER,2,Germany,DE,GER,1,1932
Rowing,four without coxswain 4 men,los-angeles-1932,GameTeam,BRONZE,3,Italy,IT,ITA,1,1932
Rowing,pair without coxswain 2 men,los-angeles-1932,GameTeam,GOLD,1,Great Britain,GB,GBR,1,1932
Rowing,pair without coxswain 2 men,los-angeles-1932,GameTeam,SILVER,2,New Zealand,NZ,NZL,1,1932
Rowing,pair without coxswain 2 men,los-angeles-1932,GameTeam,BRONZE,3,Poland,PL,POL,1,1932
Equestrian Dressage,individual mixed,los-angeles-1932,Athlete,GOLD,1,France,FR,FRA,1,1932
Equestrian Dressage,individual mixed,los-angeles-1932,Athlete,SILVER,2,France,FR,FRA,1,1932
Equestrian Dressage,individual mixed,los-angeles-1932,Athlete,BRONZE,3,United States of America,US,USA,1,1932
Equestrian Dressage,team mixed,los-angeles-1932,GameTeam,GOLD,1,France,FR,FRA,1,1932
Equestrian Dressage,team mixed,los-angeles-1932,GameTeam,SILVER,2,Sweden,SE,SWE,1,1932
Equestrian Dressage,team mixed,los-angeles-1932,GameTeam,BRONZE,3,United States of America,US,USA,1,1932
Wrestling,"Featherweight, Freestyle (??1 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Finland,FI,FIN,1,1932
Wrestling,"Featherweight, Freestyle (??1 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Wrestling,"Featherweight, Freestyle (??1 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Sweden,SE,SWE,1,1932
Wrestling,"Lightweight, Freestyle (??6 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,France,FR,FRA,1,1932
Wrestling,"Lightweight, Freestyle (??6 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Hungary,HU,HUN,1,1932
Wrestling,"Lightweight, Freestyle (??6 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Sweden,SE,SWE,1,1932
Wrestling,"Lightweight, Greco-Roman (??6 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Sweden,SE,SWE,1,1932
Wrestling,"Lightweight, Greco-Roman (??6 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Denmark,DK,DEN,1,1932
Wrestling,"Lightweight, Greco-Roman (??6 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Germany,DE,GER,1,1932
Wrestling,"Heavyweight, Greco-Roman (>87 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Sweden,SE,SWE,1,1932
Wrestling,"Heavyweight, Greco-Roman (>87 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Czechoslovakia,,TCH,1,1932
Wrestling,"Heavyweight, Greco-Roman (>87 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Austria,AT,AUT,1,1932
Wrestling,"Featherweight, Greco-Roman (??1 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Italy,IT,ITA,1,1932
Wrestling,"Featherweight, Greco-Roman (??1 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Germany,DE,GER,1,1932
Wrestling,"Featherweight, Greco-Roman (??1 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Wrestling,"Bantamweight, Freestyle (??6 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Wrestling,"Bantamweight, Freestyle (??6 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Hungary,HU,HUN,1,1932
Wrestling,"Bantamweight, Freestyle (??6 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Finland,FI,FIN,1,1932
Wrestling,"Welterweight, Greco-Roman (??2 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Sweden,SE,SWE,1,1932
Wrestling,"Welterweight, Greco-Roman (??2 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
Wrestling,"Welterweight, Greco-Roman (??2 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Italy,IT,ITA,1,1932
Wrestling,"Heavyweight, Freestyle (>87 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Sweden,SE,SWE,1,1932
Wrestling,"Heavyweight, Freestyle (>87 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,United States of America,US,USA,1,1932
Wrestling,"Heavyweight, Freestyle (>87 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Austria,AT,AUT,1,1932
Wrestling,"Middleweight, Freestyle (??9 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Sweden,SE,SWE,1,1932
Wrestling,"Middleweight, Freestyle (??9 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
Wrestling,"Middleweight, Freestyle (??9 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Hungary,HU,HUN,1,1932
Wrestling,"Light-Heavyweight, Freestyle (??7 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,United States of America,US,USA,1,1932
Wrestling,"Light-Heavyweight, Freestyle (??7 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Sweden,SE,SWE,1,1932
Wrestling,"Light-Heavyweight, Freestyle (??7 kilograms) Men",los-angeles-1932,Athlete,BRONZE,3,Australia,AU,AUS,1,1932
Wrestling,"Light-Heavyweight, Greco-Roman (??7 kilograms) Men",los-angeles-1932,Athlete,GOLD,1,Sweden,SE,SWE,1,1932
Wrestling,"Light-Heavyweight, Greco-Roman (??7 kilograms) Men",los-angeles-1932,Athlete,SILVER,2,Finland,FI,FIN,1,1932
